Rtc Date,Rtc Time,BMP Temp(C),BMP Pres(mb),SHT25 Temp(C),SHT25 Humidity,CO2(ADC VAL),Wind Speed(mph),Wind Direction(deg),Quad-Aux-1(microVolts),Quad-Main-1(microVolts),Quad-Aux-2(microVolts),Quad-Main-2(microVolts),Quad-Aux-3(microVolts),Quad-Main-3(microVolts),Quad-Aux-4(microVolts),Quad-Main-4(microVolts),Fig 210 Heat(milliVolts),Fig 210 Sens(milliVolts),Fig 280 Heat(milliVolts),Fig 280 Sens(milliVolts),BL Moccon sens(milliVolts),ADC2 Channel-2(empty),E2VO3 Heat(milliVolts),E2VO3 Sens(milliVolts),GPS Date,GPS Time(UTC),Latitude,Longitude,Fix Quality,Altitude(meters above sea level),Statellites
1/20/2016,18:42,34.3,829.66,34.6,1.14,178,0,-1,156.25,5203.13,4531.25,-6625,203.13,250,-62.5,3234.38,526.125,356.0625,526.125,1454.0625,48.375,531.5625,3044.25,1046.0625,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:42,34.31,829.67,34.62,1.14,183,0,-1,156.25,4781.25,4687.5,-6609.38,296.88,234.38,-46.88,3187.5,525.75,356.25,525.75,1454.4375,48.5625,531.375,3043.125,1045.875,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:43,34.3,829.6,34.62,1.14,180,0,-1,140.63,5156.25,4578.13,-6687.5,500,265.63,-390.63,3078.13,525.75,356.25,525.9375,1454.0625,48.375,531.1875,3043.875,1046.4375,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:43,34.3,829.58,34.61,1.14,174,0,-1,218.75,4781.25,4609.38,-6828.13,171.88,265.63,-78.13,3328.13,526.125,356.25,526.5,1454.625,48.5625,531.375,3043.3125,1044.1875,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:43,34.29,829.66,34.6,1.14,172,0,-1,125,5578.13,4578.13,-6703.13,46.88,234.38,0,3250,525.75,356.0625,525.75,1455,48.375,531.75,3043.3125,1043.625,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:43,34.29,829.62,34.6,1.14,174,0,-1,156.25,4750,4437.5,-6781.25,187.5,234.38,-343.75,3234.38,526.125,356.25,526.125,1454.0625,48.375,530.8125,3044.0625,1045.125,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:43,34.26,829.54,34.59,1.14,173,0,-1,171.88,5250,4453.13,-6750,421.88,250,-109.38,3062.5,525.9375,356.4375,526.5,1454.25,48.375,531.375,3043.875,1046.4375,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:44,34.26,829.59,34.6,1.14,170,0,-1,218.75,4468.75,4796.88,-6640.63,218.75,250,-156.25,3375,525.9375,356.25,525.5625,1453.875,48.375,530.8125,3043.6875,1045.5,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:44,34.29,829.6,34.61,1.14,176,0,-1,171.88,5062.5,4453.13,-6703.13,250,250,-171.88,3203.13,525.75,356.4375,525.75,1454.0625,48.375,531.375,3044.0625,1045.875,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:44,34.29,829.58,34.62,1.14,178,0,-1,171.88,5140.63,4500,-6796.88,328.13,250,-171.88,3140.63,526.125,356.25,526.3125,1454.0625,48.375,530.8125,3044.0625,1044.9375,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:44,34.3,829.59,34.62,1.14,172,0,-1,171.88,5062.5,4562.5,-6796.88,296.88,250,-140.63,3328.13,525.75,356.4375,525.9375,1454.4375,48.375,531.5625,3044.0625,1044.75,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:44,34.31,829.61,34.62,1.14,167,0,-1,234.38,5281.25,4500,-6640.63,218.75,250,-109.38,3406.25,526.125,356.4375,526.3125,1454.8125,48.375,531.5625,3043.125,1042.6875,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:45,34.3,829.56,34.61,1.14,167,0,-1,156.25,5437.5,4546.88,-6703.13,328.13,250,156.25,3281.25,525.9375,356.625,525.9375,1455.1875,48.375,531.1875,3043.6875,1043.25,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:45,34.3,829.55,34.63,1.14,170,0,-1,171.88,4703.13,4515.63,-6828.13,312.5,250,-375,3187.5,525.75,356.625,525.9375,1455,48.375,531.375,3042.9375,1043.8125,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:45,34.29,829.51,34.63,1.14,170,0,-1,234.38,4671.88,4562.5,-6515.63,-15.63,250,-187.5,3171.88,525.75,356.8125,526.5,1455,48.375,531.375,3043.125,1043.4375,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:45,34.3,829.54,34.62,1.14,168,0,-1,234.38,5250,4484.38,-6859.38,156.25,250,-187.5,3093.75,525.75,356.8125,525.75,1454.625,48.375,531.375,3043.5,1044.375,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:46,34.32,829.61,34.63,1.14,168,0,-1,140.63,4593.75,4468.75,-6921.88,62.5,250,-250,3187.5,526.3125,356.625,525.9375,1455,48.375,531.1875,3042.9375,1043.25,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:46,34.3,829.53,34.63,1.14,172,0,-1,203.13,4812.5,4484.38,-6718.75,468.75,265.63,-203.13,3500,525.75,356.8125,526.5,1455.9375,48.375,531.375,3043.6875,1042.875,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:46,34.33,829.58,34.63,1.14,174,0,-1,156.25,4765.63,4406.25,-6765.63,171.88,250,-343.75,3250,525.75,357,526.3125,1455.9375,48.375,530.625,3043.6875,1043.4375,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:46,34.34,829.55,34.65,1.14,186,0,-1,187.5,5062.5,4406.25,-6750,250,250,-109.38,3312.5,525.75,357.1875,525.75,1455.9375,48.375,531.375,3043.875,1042.5,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:46,34.32,829.54,34.64,1.14,206,0,-1,218.75,5046.88,4484.38,-6734.38,328.13,250,-109.38,3375,525.75,357,525.9375,1456.5,48.375,531.1875,3044.0625,1043.4375,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:47,34.33,829.55,34.64,1.14,217,0,-1,140.63,4609.38,4437.5,-6828.13,0,250,15.63,3250,525.9375,357.375,525.9375,1455.9375,48.375,531,3043.5,1045.5,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:47,34.34,829.58,34.66,1.14,223,0,-1,234.38,4296.88,4531.25,-6921.88,140.63,250,-296.88,3265.63,525.75,357.1875,525.75,1455.75,48.375,531.375,3042.9375,1044.375,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:47,34.34,829.55,34.64,1.14,236,0,-1,203.13,4546.88,4500,-6609.38,187.5,250,-187.5,3468.75,526.3125,357.375,525.75,1456.125,48.375,531.375,3044.0625,1044.1875,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:47,34.33,829.52,34.65,1.14,251,0,-1,218.75,4671.88,4437.5,-6750,234.38,250,-93.75,3531.25,525.75,357.5625,526.5,1456.875,48.375,531.1875,3042.9375,1042.3125,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:47,34.32,829.56,34.65,1.14,262,0,-1,156.25,4656.25,4500,-6875,171.88,234.38,-125,3296.88,526.5,357.75,526.3125,1457.25,48.375,531.1875,3043.3125,1042.6875,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:48,34.33,829.58,34.66,1.14,269,0,-1,218.75,4562.5,4437.5,-6718.75,62.5,265.63,-140.63,3281.25,526.3125,358.125,525.75,1458.375,48.375,531,3042.75,1041.9375,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:48,34.33,829.57,34.65,1.14,271,0,-1,218.75,4781.25,4421.88,-6656.25,78.13,250,-484.38,3140.63,525.9375,358.125,525.9375,1457.4375,48.375,531.1875,3044.0625,1043.25,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:48,34.34,829.52,34.66,1.14,285,0,-1,218.75,4671.88,4187.5,-6687.5,187.5,265.63,-250,3375,526.3125,358.125,525.9375,1457.4375,48.375,531.1875,3043.6875,1043.8125,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:48,34.34,829.54,34.65,1.14,297,0,-1,171.88,4781.25,4343.75,-6875,375,250,-46.88,3421.88,526.5,358.3125,525.75,1457.8125,48.375,530.8125,3043.6875,1044.1875,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:48,34.37,829.54,34.67,1.14,304,0,-1,187.5,5312.5,4359.38,-6703.13,359.38,250,31.25,3281.25,526.5,358.5,525.5625,1458,48.375,530.8125,3042.9375,1041.375,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:49,34.36,829.56,34.66,1.14,317,0,-1,234.38,4984.38,4187.5,-6796.88,0,250,-15.63,3296.88,526.125,358.5,526.125,1457.625,48.375,531.375,3042.75,1042.3125,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:49,34.38,829.55,34.68,1.14,327,0,-1,250,5312.5,4203.13,-6828.13,312.5,250,-78.13,3328.13,525.5625,358.5,525.75,1457.0625,48.375,531,3043.875,1043.4375,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:49,34.36,829.53,34.67,1.14,323,0,-1,171.88,4453.13,4250,-6953.13,281.25,250,-234.38,3234.38,525.9375,358.5,526.3125,1456.125,48.375,530.8125,3043.875,1042.5,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:49,34.36,829.52,34.67,1.14,323,0,-1,187.5,4390.63,4187.5,-6750,125,250,-171.88,3250,526.125,358.5,525.75,1455.5625,48.375,531.1875,3043.3125,1042.5,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:50,34.37,829.54,34.67,1.14,331,0,-1,171.88,4531.25,4187.5,-6703.13,343.75,250,-156.25,3140.63,526.125,358.5,526.5,1455.375,48.375,531.75,3043.875,1044,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:50,34.37,829.5,34.68,1.14,335,0,-1,156.25,5109.38,4328.13,-6718.75,375,250,-62.5,3312.5,525.75,358.5,525.9375,1455.5625,48.375,530.8125,3043.6875,1044.375,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:50,34.38,829.5,34.69,1.14,337,0,-1,203.13,5500,4421.88,-6593.75,328.13,250,-31.25,3375,525.75,358.6875,526.3125,1455.9375,48.375,530.8125,3043.875,1043.8125,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:50,34.36,829.55,34.67,1.14,341,0,-1,171.88,4500,4234.38,-6687.5,0,250,15.63,3187.5,525.5625,358.6875,525.75,1455.375,48.375,530.8125,3043.875,1041,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:50,34.37,829.44,34.68,1.14,345,0,-1,125,3812.5,4109.38,-6718.75,171.88,250,-234.38,3296.88,526.125,358.875,526.5,1454.625,48.375,531.375,3044.0625,1044.375,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:51,34.38,829.48,34.68,1.14,348,0,-1,265.63,5531.25,4203.13,-6750,328.13,250,-203.13,3312.5,525.75,359.0625,526.3125,1454.4375,48.375,531,3041.25,1041.1875,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:51,34.36,829.49,34.67,1.14,346,0,-1,156.25,4531.25,4156.25,-6796.88,250,250,-343.75,3406.25,525.75,359.25,525.9375,1452.9375,48.375,531.1875,3042.9375,1041.9375,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:51,34.38,829.5,34.69,1.14,346,0,-1,187.5,4500,4187.5,-6703.13,187.5,250,-375,3343.75,525.75,359.25,525.9375,1453.5,48.375,530.8125,3042,1042.3125,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:51,34.39,829.47,34.7,1.14,354,0,-1,203.13,4671.88,4078.13,-7078.13,250,250,156.25,3578.13,526.6875,359.4375,526.3125,1453.875,48.375,531.1875,3042.9375,1042.125,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:51,34.36,829.48,34.68,1.14,356,0,-1,140.63,4484.38,4187.5,-6921.88,218.75,250,-109.38,3343.75,526.5,359.25,525.9375,1454.25,48.375,530.8125,3043.6875,1044.1875,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:52,34.37,829.5,34.68,1.14,356,0,-1,250,4953.13,4109.38,-6765.63,203.13,250,-93.75,3578.13,526.3125,359.4375,525.9375,1455.75,48.375,530.25,3041.4375,1042.3125,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:52,34.38,829.54,34.69,1.14,356,0,-1,187.5,4578.13,3984.38,-6859.38,140.63,250,-156.25,3609.38,526.5,359.4375,525.9375,1455.375,48.375,531.1875,3042.9375,1041.75,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:52,34.38,829.49,34.69,1.14,359,0,-1,203.13,5109.38,4015.63,-6640.63,125,265.63,-500,3562.5,525.5625,359.4375,526.5,1455.375,48.375,531.375,3043.875,1043.0625,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:52,34.39,829.51,34.7,1.14,365,0,-1,187.5,5109.38,3968.75,-6828.13,312.5,250,-187.5,3375,525.75,359.625,525.75,1455.9375,48.375,530.625,3043.5,1042.6875,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:52,34.38,829.5,34.69,1.14,366,0,-1,218.75,4703.13,4093.75,-6734.38,-31.25,250,-156.25,3625,525.75,359.8125,525.75,1455.75,48.375,530.625,3043.875,1043.0625,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:53,34.4,829.5,34.7,1.14,364,0,-1,218.75,4453.13,4031.25,-6812.5,109.38,250,-203.13,3515.63,525.75,360,525.75,1455.75,48.375,531.1875,3043.125,1041.5625,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:53,34.41,829.49,34.71,1.14,361,0,-1,187.5,4562.5,4062.5,-6890.63,281.25,234.38,0,3453.13,525.75,359.8125,525.5625,1455.5625,48.375,531.1875,3042.5625,1041.375,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:53,34.4,829.48,34.71,1.1,359,0,-1,265.63,5093.75,4171.88,-6750,187.5,250,-109.38,3531.25,526.3125,360,525.75,1456.125,48.375,530.8125,3043.6875,1042.5,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:53,34.4,829.46,34.71,1.1,366,0,-1,250,4468.75,4187.5,-6796.88,156.25,250,-31.25,3562.5,526.125,360,526.3125,1455.9375,48.375,530.8125,3043.6875,1042.875,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:54,34.38,829.45,34.7,1.14,367,0,-1,203.13,4953.13,3843.75,-6906.25,265.63,250,-234.38,3312.5,526.125,360.375,526.5,1455.75,48.375,530.8125,3041.625,1040.0625,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:54,34.4,829.45,34.73,1.1,362,0,-1,203.13,4234.38,3968.75,-6984.38,78.13,250,-31.25,3406.25,526.5,360.5625,525.5625,1456.125,48.375,531.1875,3043.6875,1041.1875,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:54,34.41,829.47,34.74,1.1,365,0,-1,234.38,4640.63,4078.13,-6968.75,234.38,250,-125,3484.38,526.5,360.5625,526.5,1455.375,48.1875,530.8125,3042.9375,1040.25,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:54,34.41,829.5,34.71,1.14,367,0,-1,171.88,4656.25,4000,-6875,109.38,250,-125,3515.63,525.375,360.1875,526.5,1454.4375,48.1875,531.1875,3043.6875,1041.375,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:54,34.42,829.47,34.74,1.14,361,0,-1,203.13,4750,3953.13,-7031.25,296.88,250,-265.63,3500,525.75,360.375,526.125,1454.4375,48.1875,530.625,3042.9375,1040.625,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:55,34.41,829.47,34.74,1.1,362,0,-1,203.13,4359.38,4093.75,-6906.25,281.25,250,0,3421.88,526.5,360.375,526.3125,1453.6875,48.375,530.625,3042.1875,1040.625,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:55,34.44,829.48,34.75,1.1,367,0,-1,187.5,4656.25,3937.5,-6968.75,125,250,-406.25,3281.25,525.9375,360.375,526.3125,1451.8125,48.1875,531.1875,3043.875,1042.125,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:55,34.43,829.49,34.74,1.1,372,0,-1,281.25,4890.63,4109.38,-6703.13,93.75,250,-359.38,3484.38,526.3125,360.5625,526.5,1451.4375,48.375,531.375,3043.6875,1042.125,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:55,34.43,829.49,34.75,1.1,371,0,-1,171.88,3750,4046.88,-6890.63,109.38,250,62.5,3531.25,526.5,360.375,526.5,1452.375,48.1875,531.375,3043.6875,1042.6875,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:55,34.42,829.4,34.74,1.1,369,0,-1,125,4953.13,4046.88,-6921.88,406.25,250,0,3546.88,525.75,360.75,526.3125,1451.8125,48.375,530.8125,3043.125,1041.75,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:56,34.43,829.4,34.75,1.1,376,0,-1,171.88,4687.5,3984.38,-7000,281.25,250,-140.63,3421.88,525.75,360.9375,526.3125,1452.9375,48.375,531,3042.9375,1041.1875,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:56,34.44,829.39,34.76,1.11,374,0,-1,250,4578.13,4062.5,-6515.63,406.25,250,-390.63,3484.38,525.75,361.125,526.3125,1452.75,48.375,531,3043.3125,1042.5,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:56,34.45,829.38,34.77,1.11,369,0,-1,171.88,4500,3859.38,-7015.63,203.13,234.38,-62.5,3546.88,525.75,360.9375,526.125,1452.375,48.1875,530.8125,3042.375,1041.375,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:57,34.45,829.41,34.76,1.11,371,0,-1,265.63,5078.13,3828.13,-6734.38,359.38,265.63,-125,3406.25,526.5,361.3125,525.5625,1452.75,48.375,530.8125,3043.6875,1041.75,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:57,34.44,829.33,34.76,1.11,370,0,-1,187.5,4968.75,3906.25,-6718.75,234.38,250,46.88,3375,526.125,361.6875,526.5,1454.25,48.1875,530.8125,3043.3125,1040.0625,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:57,34.47,829.4,34.76,1.11,376,0,-1,234.38,4453.13,3781.25,-6781.25,140.63,250,-46.88,3468.75,525.375,361.875,526.5,1453.5,48.375,530.625,3043.5,1041.5625,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:58,34.47,829.37,34.78,1.11,373,0,-1,125,4468.75,3765.63,-7031.25,390.63,234.38,0,3640.63,525.5625,362.0625,525.75,1453.875,48.1875,530.25,3043.6875,1041.375,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:58,34.48,829.31,34.81,1.11,370,0,-1,187.5,5015.63,3812.5,-6843.75,62.5,250,-93.75,3437.5,526.125,361.875,526.125,1454.625,48.375,531.1875,3042.75,1041,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:58,34.47,829.31,34.81,1.11,368,0,-1,250,4828.13,3531.25,-6921.88,187.5,250,-234.38,3484.38,526.5,362.25,526.5,1454.0625,48.1875,530.8125,3043.5,1042.5,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:58,34.5,829.34,34.81,1.11,370,0,-1,171.88,5500,3781.25,-7109.38,62.5,250,-15.63,3750,525.75,362.25,525.9375,1453.6875,48.1875,531.1875,3042.9375,1039.3125,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:59,34.47,829.27,34.78,1.11,373,0,-1,234.38,4640.63,3578.13,-7015.63,390.63,250,-78.13,3781.25,526.5,362.25,525.5625,1454.4375,48.1875,531.1875,3043.6875,1041,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:59,34.48,829.29,34.8,1.11,373,0,-1,203.13,4046.88,3843.75,-6937.5,187.5,250,-437.5,3796.88,526.125,362.4375,525.5625,1454.4375,48.1875,530.625,3042.1875,1041,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:59,34.47,829.24,34.8,1.11,372,0,-1,203.13,4234.38,3703.13,-6921.88,359.38,250,-78.13,3750,526.125,362.4375,526.3125,1454.0625,48.1875,530.8125,3042.375,1039.3125,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:59,34.49,829.24,34.82,1.11,372,0,-1,234.38,4296.88,3703.13,-7109.38,406.25,250,-15.63,3484.38,525.75,362.625,526.3125,1453.6875,48.1875,531.1875,3042.5625,1039.125,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,18:59,34.49,829.23,34.8,1.11,377,0,-1,218.75,5015.63,3718.75,-7015.63,171.88,234.38,-156.25,3640.63,526.125,362.8125,525.75,1454.8125,48.1875,530.4375,3042.75,1039.6875,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,19:00,34.48,829.23,34.82,1.11,373,0,-1,171.88,4640.63,3703.13,-7125,171.88,250,31.25,3578.13,525.75,363,526.3125,1455.5625,48.1875,530.8125,3043.5,1040.25,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,19:00,34.51,829.2,34.83,1.11,367,0,-1,203.13,4703.13,3687.5,-7093.75,78.13,250,-46.88,3687.5,525.9375,362.8125,526.3125,1455.5625,48.1875,530.625,3042.75,1039.875,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,19:00,34.5,829.26,34.82,1.11,374,0,-1,171.88,4437.5,3734.38,-6937.5,343.75,250,-125,3453.13,525.75,363,526.5,1456.6875,48.1875,531,3042.375,1040.8125,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,19:00,34.5,829.21,34.82,1.11,380,0,-1,109.38,4421.88,3718.75,-6984.38,109.38,265.63,-15.63,3375,526.5,363.1875,526.3125,1457.25,48.375,530.625,3043.6875,1040.0625,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,19:01,34.48,829.22,34.81,1.11,372,0,-1,234.38,4906.25,3859.38,-6828.13,343.75,265.63,0,3593.75,526.5,363.375,525.9375,1458.375,48.1875,530.8125,3043.6875,1040.8125,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,19:01,34.45,829.19,34.78,1.11,366,0,-1,250,4359.38,3546.88,-7156.25,281.25,234.38,-46.88,3578.13,525.75,363.375,526.5,1458.1875,48.1875,531.1875,3043.3125,1039.6875,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,19:01,34.49,829.26,34.81,1.11,371,0,-1,187.5,5015.63,3750,-7109.38,484.38,265.63,-62.5,3828.13,525.9375,363.5625,526.5,1459.3125,48.375,530.0625,3043.5,1040.0625,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,19:01,34.5,829.02,34.82,1.11,375,0,-1,187.5,4046.88,3515.63,-7093.75,312.5,250,-234.38,3437.5,525.5625,363.5625,525.5625,1460.25,48.1875,530.0625,3043.5,1039.875,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,19:01,34.5,829.2,34.82,1.11,373,0,-1,265.63,4218.75,3687.5,-7125,390.63,250,15.63,3531.25,525.9375,363.75,526.5,1461.375,48.1875,531.1875,3042.75,1035.1875,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,19:02,34.5,829.18,34.83,1.11,371,0,-1,187.5,4906.25,3781.25,-7125,218.75,250,93.75,3609.38,525.9375,363.75,526.3125,1461.5625,48.1875,530.4375,3043.3125,1039.875,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,19:02,34.5,829.14,34.83,1.11,373,0,-1,171.88,4687.5,3687.5,-7187.5,281.25,250,-218.75,3640.63,525.9375,363.9375,526.3125,1462.125,48.1875,530.625,3042.375,1036.875,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,19:02,34.51,829.17,34.83,1.11,371,0,-1,234.38,4328.13,3625,-7062.5,31.25,250,-234.38,3453.13,525.375,363.75,525.9375,1461.5625,48.1875,530.8125,3042,1037.4375,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,19:02,34.53,829.19,34.85,1.11,365,0,-1,265.63,4156.25,3718.75,-7156.25,187.5,250,0,3703.13,525.75,363.9375,526.5,1461.9375,48.1875,530.4375,3043.3125,1037.0625,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,19:02,34.51,829.17,34.83,1.11,368,0,-1,203.13,5000,3750,-7046.88,343.75,250,31.25,3656.25,525.5625,364.125,526.5,1461.375,48.1875,531.1875,3043.5,1040.0625,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,19:03,34.5,829.19,34.83,1.11,372,0,-1,187.5,4031.25,3890.63,-7250,78.13,250,-156.25,3609.38,526.5,363.9375,525.5625,1461.375,48.1875,530.4375,3043.6875,1040.0625,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,19:03,34.52,829.18,34.84,1.11,367,0,-1,218.75,4390.63,3718.75,-7187.5,375,250,-234.38,3734.38,526.5,364.125,525.5625,1461,48.1875,530.8125,3042.5625,1038.5625,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,19:03,34.52,829.17,34.83,1.11,365,0,-1,187.5,4703.13,3953.13,-6828.13,390.63,265.63,-93.75,3796.88,526.5,364.125,526.5,1460.625,48.1875,530.8125,3043.125,1041.1875,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,19:03,34.53,829.17,34.85,1.11,368,0,-1,234.38,5625,3593.75,-6968.75,156.25,250,0,3515.63,526.5,364.5,525.75,1459.125,48.1875,530.625,3042.9375,1039.5,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,19:03,34.52,829.15,34.84,1.11,373,0,-1,187.5,4718.75,3781.25,-7046.88,203.13,250,31.25,3781.25,526.5,364.6875,526.125,1459.125,48.1875,530.625,3042.9375,1039.875,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,19:04,34.54,829.14,34.84,1.11,371,0,-1,218.75,4609.38,3625,-7093.75,171.88,234.38,-31.25,3687.5,526.5,364.875,526.5,1458.9375,48.375,530.625,3043.5,1041.75,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,19:04,34.52,829.18,34.84,1.11,369,0,-1,140.63,3500,3671.88,-7125,203.13,250,-343.75,3750,525.9375,364.875,525.5625,1458.9375,48.1875,530.0625,3042.5625,1040.4375,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,19:04,34.54,829.21,34.84,1.11,370,0,-1,156.25,4843.75,3546.88,-6984.38,343.75,250,-156.25,3640.63,526.3125,365.0625,525.9375,1458.9375,48.1875,530.625,3042.1875,1038.9375,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,19:04,34.54,829.18,34.85,1.11,370,0,-1,171.88,4515.63,3703.13,-7125,203.13,250,-328.13,3562.5,526.5,365.0625,526.3125,1458.75,48.1875,530.0625,3043.5,1040.625,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,19:05,34.54,829.15,34.85,1.11,369,0,-1,125,3953.13,3671.88,-7265.63,265.63,250,46.88,3812.5,526.5,365.0625,525.9375,1459.125,48.1875,530.0625,3043.125,1040.25,,,4000.40913 N,10515.77222 W,7, ,0
1/20/2016,19:05,34.53,829.13,34.86,1.11,370,0,-1,171.88,4640.63,3453.13,-7125,296.88,250,-31.25,3546.88,525.75,364.875,526.3125,1458.375,48.1875,530.4375,3042.75,1039.125,,,4000.40913 N,10515.77222 W,7, ,0
